Date,Steps,Distance_km,Active_Energy_kcal,Resting_Heart_Rate_bpm
2025-07-15,10002,7.09,349.0,
2025-07-16,10880,7.65,398.0,
2025-07-17,9553,7.21,407.0,
2025-07-18,7399,5.18,281.0,
2025-07-19,6370,4.89,248.0,
2025-07-20,9151,7.1,366.0,
2025-07-21,8068,6.18,362.0,
2025-07-22,11662,8.13,403.0,
2025-07-23,14251,9.59,450.0,
2025-07-24,3314,2.41,130.0,
2025-07-25,5677,4.09,173.0,
2025-07-26,9295,13.16,901.0,
2025-07-27,12828,8.98,398.0,
2025-07-28,5914,4.04,172.0,
2025-07-29,6322,4.46,189.0,
2025-07-30,3658,2.4,72.0,
2025-07-31,5229,3.44,111.0,
2025-08-01,6177,3.84,139.0,
2025-08-02,6109,3.85,172.0,
2025-08-03,4190,2.67,136.0,
2025-08-04,4010,2.51,77.0,
2025-08-05,5952,3.84,121.0,
2025-08-06,4503,2.99,178.0,
2025-08-07,5702,3.68,121.0,
2025-08-08,5528,3.56,108.0,
2025-08-09,11385,7.28,261.0,
2025-08-10,9394,6.38,222.0,
2025-08-11,6781,4.39,196.0,
2025-08-12,8098,5.54,226.0,
2025-08-13,5109,3.4,144.0,
2025-08-14,8438,5.49,192.0,
2025-08-15,14730,14.83,1137.0,
2025-08-16,3207,2.21,79.0,
2025-08-17,9832,6.63,254.0,
2025-08-18,5693,4.04,194.0,
2025-08-19,6788,5.03,296.0,
2025-08-20,6204,5.1,268.0,
2025-08-21,13385,11.59,602.0,
2025-08-22,7761,6.09,327.0,
2025-08-23,16543,11.14,453.0,
2025-08-24,14472,10.98,509.0,
2025-08-25,9522,7.37,438.0,
2025-08-26,14728,10.04,525.0,
2025-08-27,8572,6.25,366.0,
2025-08-28,9329,6.6,357.0,
2025-08-29,7539,6.24,320.0,
2025-08-30,6307,4.87,255.0,
2025-08-31,28296,21.22,974.0,
2025-09-01,5727,4.06,229.0,
2025-09-02,6332,4.35,223.0,
2025-09-03,8325,5.88,282.0,
2025-09-04,8019,6.13,372.0,
2025-09-05,8116,6.11,281.0,
2025-09-06,14566,10.97,569.0,
2025-09-07,14704,10.89,486.0,
2025-09-08,8871,6.02,338.0,
2025-09-09,10604,7.25,351.0,
2025-09-10,8121,5.39,313.0,
2025-09-11,12142,8.7,425.0,
2025-09-12,26559,19.09,817.0,
2025-09-13,16329,11.08,493.0,
2025-09-14,8991,6.26,354.0,
2025-09-15,6749,4.85,287.0,
2025-09-16,10434,7.27,464.0,
2025-09-17,7278,4.99,288.0,
2025-09-18,7003,4.88,295.0,
2025-09-19,10109,7.3,385.0,
2025-09-20,13404,8.13,445.0,
2025-09-21,5460,3.68,221.0,
2025-09-22,5628,3.35,202.0,
2025-09-23,5455,3.69,240.0,
2025-09-24,4033,2.46,135.0,
2025-09-25,10496,7.12,417.0,
2025-09-26,6240,4.39,218.0,
2025-09-27,15687,8.58,413.0,
2025-09-28,24258,14.3,624.0,
2025-09-29,11275,7.73,431.0,
2025-09-30,7476,5.22,303.0,
2025-10-01,4487,3.01,139.0,
2025-10-02,8765,6.22,365.0,
2025-10-03,4331,2.99,165.0,
2025-10-04,12800,9.49,562.0,
2025-10-05,24345,30.91,2208.0,
2025-10-06,5048,3.65,191.0,
2025-10-07,7062,4.45,226.0,
2025-10-08,8163,6.08,357.0,
2025-10-09,7083,5.11,293.0,
2025-10-10,14216,10.04,597.0,
2025-10-11,10221,6.91,382.0,
2025-10-12,5559,3.73,214.0,
2025-10-13,6582,3.83,230.0,
2025-10-14,7652,4.86,285.0,
2025-10-15,7274,4.94,279.0,
2025-10-16,8286,5.0,271.0,
2025-10-17,22487,15.68,806.0,
2025-10-18,6684,4.54,230.0,
2025-10-19,9565,6.04,300.0,
2025-10-20,7866,5.35,305.0,
2025-10-21,8689,5.88,355.0,
2025-10-22,7796,4.98,288.0,
2025-10-23,9698,6.37,371.0,
2025-10-24,9350,6.68,400.0,
2025-10-25,11245,7.23,336.0,
2025-10-26,25095,17.65,899.0,
2025-10-27,7931,5.39,291.0,
2025-10-28,8773,6.33,371.0,
2025-10-29,8565,6.17,332.0,
2025-10-30,9054,6.6,389.0,
2025-10-31,6313,4.87,263.0,
2025-11-01,29586,23.02,1170.0,
2025-11-02,831,0.6,35.0,
2025-11-03,8392,6.03,310.0,
2025-11-04,8136,5.63,316.0,
2025-11-05,10554,7.41,409.0,
2025-11-06,7329,5.56,310.0,
2025-11-07,10913,7.96,395.0,
2025-11-08,9712,7.48,431.0,
2025-11-09,22345,16.48,818.0,
2025-11-10,9771,6.49,331.0,
2025-11-11,11765,7.48,344.0,
2025-11-12,6643,4.14,222.0,
2025-11-13,7841,5.92,340.0,
2025-11-14,10327,7.53,417.0,
2025-11-15,11712,8.7,435.0,
2025-11-16,9195,6.33,305.0,
2025-11-17,7988,5.57,313.0,
2025-11-18,6983,5.65,331.0,
2025-11-19,6606,4.74,276.0,
2025-11-20,8954,6.41,334.0,
2025-11-21,8290,5.73,309.0,
2025-11-22,14142,9.69,484.0,
2025-11-23,8484,6.48,370.0,
2025-11-24,5796,3.79,205.0,
2025-11-25,6312,4.39,235.0,
2025-11-26,10802,7.52,376.0,
2025-11-27,8332,5.7,308.0,
2025-11-28,18371,11.3,526.0,
2025-11-29,19431,12.11,534.0,
2025-11-30,17860,11.81,515.0,
2025-12-01,7779,6.09,340.0,
2025-12-02,8278,5.55,304.0,
2025-12-03,6429,4.36,233.0,
2025-12-04,6669,4.55,301.0,
2025-12-05,10106,6.82,379.0,
2025-12-06,22863,15.24,642.0,
2025-12-07,10627,7.76,402.0,
2025-12-08,5238,3.6,196.0,
2025-12-09,8828,6.0,327.0,
2025-12-10,6214,4.1,186.0,
2025-12-11,7881,5.56,278.0,
2025-12-12,9116,6.69,402.0,
2025-12-13,9479,6.61,361.0,
2025-12-14,16625,11.41,520.0,
2025-12-15,7985,5.58,290.0,
2025-12-16,6155,4.23,243.0,
2025-12-17,8607,5.91,339.0,
2025-12-18,10526,8.54,521.0,
2025-12-19,14428,9.95,491.0,
2025-12-20,19816,13.66,736.0,
2025-12-21,8280,5.79,302.0,
2025-12-22,11053,9.03,480.0,
2025-12-23,11680,8.97,487.0,
2025-12-24,10498,8.07,530.0,
2025-12-25,6740,4.03,193.0,
2025-12-26,3666,2.25,84.0,
2025-12-27,7494,5.41,281.0,
2025-12-28,6538,4.95,262.0,
2025-12-29,11849,9.65,565.0,
2025-12-30,22452,15.73,712.0,
2025-12-31,9411,6.84,324.0,
2026-01-01,3729,2.93,158.0,
2026-01-02,5969,4.16,221.0,
2026-01-03,9230,6.73,371.0,
2026-01-04,5802,4.01,245.0,
2026-01-05,684,0.42,20.0,
2026-01-06,6964,5.08,285.0,
2026-01-07,7611,5.13,262.0,
2026-01-08,5839,3.86,223.0,
2026-01-09,9739,6.57,346.0,
2026-01-10,28603,18.82,935.0,
2026-01-11,5327,3.8,200.0,
2026-01-12,8210,5.3,296.0,
2026-01-13,1224,0.75,44.0,
2026-01-14,6284,4.52,277.0,
2026-01-15,7807,5.73,325.0,
2026-01-16,11191,8.03,430.0,
2026-01-17,13870,10.19,557.0,
2026-01-18,18937,13.52,603.0,
2026-01-19,9664,6.86,381.0,
2026-01-20,7248,4.74,293.0,
2026-01-21,8259,5.54,350.0,
2026-01-22,9942,7.19,427.0,
2026-01-23,6994,5.26,332.0,
2026-01-24,15301,11.43,562.0,
2026-01-25,18051,13.22,678.0,
2026-01-26,3762,2.76,152.0,
2026-01-27,5925,4.11,215.0,
2026-01-28,10145,7.47,398.0,
2026-01-29,7540,5.36,252.0,
2026-01-30,9847,7.34,390.0,
2026-01-31,8419,6.57,331.0,
2026-02-01,7202,5.31,334.0,
2026-02-02,6530,3.84,206.0,
2026-02-03,6184,3.86,215.0,
2026-02-04,8761,5.46,277.0,
2026-02-05,7911,5.33,306.0,
2026-02-06,20209,13.29,572.0,
2026-02-07,7337,4.4,158.0,
2026-02-08,3552,2.24,98.0,
2026-02-09,5369,3.52,133.0,
2026-02-10,4203,2.81,104.0,
2026-02-11,4517,3.08,115.0,
2026-02-12,7982,4.91,172.0,
2026-02-13,3679,2.37,96.0,
2026-02-14,6963,4.48,143.0,
2026-02-15,5523,3.65,216.0,
2026-02-16,8883,5.99,330.0,
2026-02-17,4439,3.48,209.0,
2026-02-18,6723,4.79,334.0,
2026-02-19,6427,4.58,286.0,
2026-02-20,7585,5.85,314.0,
2026-02-21,10965,8.2,405.0,
2026-02-22,10301,6.94,294.0,
2026-02-23,6859,4.56,269.0,
2026-02-24,7815,5.75,311.0,
2026-02-25,6956,5.09,301.0,
2026-02-26,6625,4.64,273.0,
2026-02-27,7203,5.17,295.0,
2026-02-28,16732,12.13,677.0,
2026-03-01,4769,3.41,210.0,
2026-03-02,10671,7.55,403.0,
2026-03-03,9194,7.11,480.0,
2026-03-04,8595,6.23,396.0,
2026-03-05,7964,6.01,347.0,
2026-03-06,14678,10.75,617.0,59.0
2026-03-07,27559,36.51,4132.0,53.0
2026-03-08,7609,5.44,399.0,60.0
2026-03-09,4397,3.43,284.0,73.0
2026-03-10,5174,4.14,210.0,65.0
2026-03-11,15494,11.81,933.0,59.0
2026-03-12,18027,14.78,2198.0,54.0
2026-03-13,22143,16.97,638.0,53.0
2026-03-14,12792,67.74,5181.0,54.0
2026-03-15,14583,14.36,668.0,54.0
2026-03-16,12773,9.3,987.0,51.0
2026-03-17,16169,13.44,2141.0,52.0
2026-03-18,10377,7.38,744.0,52.0
2026-03-19,17143,14.16,2251.0,54.0
2026-03-20,19201,13.6,662.0,
2026-03-21,14343,13.07,512.0,57.0
2026-03-22,12920,5.31,823.0,54.0
2026-03-23,6057,4.14,568.0,58.0
2026-03-24,5028,3.32,123.0,
2026-03-25,3124,2.0,70.0,
2026-03-26,3144,2.07,90.0,
2026-03-27,6632,5.88,175.0,56.0
2026-03-28,8265,6.84,1364.0,51.0
2026-03-29,11552,7.14,594.0,50.0
2026-03-30,18882,14.41,859.0,50.0
2026-03-31,29030,24.01,3382.0,48.0
2026-04-01,7807,5.63,366.0,54.0
2026-04-02,25186,20.64,1861.0,52.0
2026-04-03,27156,21.8,2075.0,55.0
2026-04-04,20411,16.48,2340.0,55.0
2026-04-05,17501,13.28,1080.0,55.0
2026-04-06,65306,53.13,3539.0,55.0
2026-04-07,4910,4.44,1246.0,51.0
2026-04-08,13312,9.23,1211.0,52.0
2026-04-09,17609,14.59,2663.0,52.0
2026-04-10,17457,14.3,1482.0,54.0
2026-04-11,16697,13.67,2249.0,57.0
2026-04-12,19888,14.42,708.0,55.0
2026-04-13,10731,7.93,1120.0,51.0
2026-04-14,23539,19.22,2645.0,52.0
2026-04-15,24023,19.03,1531.0,53.0
2026-04-16,11540,9.27,1722.0,56.0
2026-04-17,20520,15.44,1684.0,50.0
2026-04-18,33752,25.27,2495.0,57.0
2026-04-19,62504,64.53,6212.0,57.0
2026-04-20,9142,6.8,711.0,53.0
2026-04-21,18634,15.15,1311.0,53.0
2026-04-22,19287,15.51,1129.0,52.0
2026-04-23,14816,14.3,1020.0,51.0
2026-04-24,21738,19.36,1283.0,50.0
2026-04-25,40156,32.1,1957.0,51.0
2026-04-26,22176,20.51,1582.0,50.0
2026-04-27,10514,7.56,780.0,52.0
2026-04-28,23941,19.71,1788.0,55.0
2026-04-29,13438,9.86,801.0,52.0
2026-04-30,27631,23.13,1907.0,51.0
2026-05-01,21107,14.77,900.0,62.0
2026-05-02,41429,28.73,1428.0,56.0
2026-05-03,12270,9.83,617.0,54.0
2026-05-04,7059,4.92,261.0,58.0
2026-05-05,14710,11.99,965.0,52.0
2026-05-06,13491,10.22,845.0,51.0
2026-05-07,32249,25.46,2377.0,56.0
2026-05-08,34551,26.66,1958.0,59.0
2026-05-09,25955,17.78,858.0,
2026-05-10,15138,11.3,654.0,
2026-05-11,1463,1.03,71.0,59.0
2026-05-12,20259,16.96,1322.0,63.0
2026-05-13,29524,24.16,1550.0,61.0
2026-05-14,35285,27.08,2369.0,62.0
2026-05-15,15326,12.29,880.0,62.0
2026-05-16,34268,26.52,1605.0,50.0
2026-05-17,59548,46.37,3382.0,62.0
2026-05-18,15655,11.92,599.0,55.0
2026-05-19,28023,22.91,1823.0,56.0
2026-05-20,13646,10.64,572.0,52.0
2026-05-21,19854,15.55,828.0,54.0
2026-05-22,26876,20.72,1596.0,52.0
2026-05-23,59636,50.33,3359.0,59.0
2026-05-24,30064,19.87,930.0,52.0
2026-05-25,12090,9.61,498.0,58.0
2026-05-26,15814,12.24,889.0,51.0
2026-05-27,14392,10.7,818.0,50.0
2026-05-28,19792,15.72,1183.0,51.0
2026-05-29,13165,10.07,735.0,50.0
2026-05-30,8781,6.4,318.0,
2026-05-31,18513,14.65,765.0,
2026-06-01,7622,5.94,305.0,55.0
2026-06-02,11818,9.13,654.0,50.0
2026-06-03,11496,8.52,664.0,51.0
2026-06-04,22491,17.9,1133.0,55.0
2026-06-05,20327,14.85,1102.0,55.0
2026-06-06,10989,7.68,506.0,66.0
2026-06-07,3389,2.45,128.7,73.0
2026-06-08,7439,6.86,447.2,57.0
2026-06-09,7679,12.15,675.7,60.0
2026-06-10,8958,12.47,650.8,54.0
2026-06-11,12707,10.8,969.2,50.0
2026-06-12,14283,11.25,597.8,
2026-06-13,30512,22.31,1049.0,
2026-06-14,9809,7.47,377.4,59.0
2026-06-15,9651,7.23,380.5,52.0
2026-06-16,11312,14.48,1630.7,54.0
2026-06-17,8589,10.4,591.8,65.0
2026-06-18,15572,19.39,1199.3,52.0
2026-06-19,9509,10.17,557.8,56.0
2026-06-20,7338,5.72,334.4,
2026-06-21,35993,36.1,2025.3,60.0
2026-06-22,5760,5.64,530.6,61.0
2026-06-23,11069,13.39,988.5,53.0
2026-06-24,9646,9.38,576.0,51.0
2026-06-25,13171,15.0,779.4,51.0
2026-06-26,9736,11.02,675.7,51.0
2026-06-27,15922,13.85,983.0,59.0
2026-06-28,15481,10.97,556.2,74.0
2026-06-29,1119,0.85,47.7,
2026-06-30,6037,4.17,216.7,78.0
2026-07-01,18519,13.44,689.3,58.0
2026-07-02,11814,14.14,816.9,50.0
2026-07-03,8063,10.62,599.2,49.0
2026-07-04,25250,17.16,866.4,
2026-07-05,26225,23.31,1238.5,56.0
2026-07-06,6967,9.04,400.1,53.0
2026-07-07,12603,15.18,1545.6,47.0
2026-07-08,8134,11.27,744.8,55.0
2026-07-09,12177,13.71,1010.8,51.0
2026-07-10,12267,10.31,1121.3,52.0
2026-07-11,13919,14.88,894.9,56.0
2026-07-12,30749,29.82,1928.3,56.0
2026-07-13,4211,3.09,241.9,
2026-07-14,7217,4.47,232.5,
2026-07-15,9803,12.77,769.2,77.0
2026-07-16,7594,6.7,414.0,62.0
2026-07-17,7878,9.91,615.4,55.0
2026-07-18,13950,16.7,1063.8,65.0
2026-07-19,18413,23.18,1587.2,60.0
2026-07-20,6036,8.57,480.4,50.0
2026-07-21,5566,7.67,323.0,50.0
2026-07-22,10116,13.44,806.6,51.0
2026-07-23,15847,16.18,1361.4,51.0
2026-07-24,9747,7.44,431.3,
2026-07-25,10303,12.36,2936.5,56.0
2026-07-26,9313,8.1,586.4,56.0
2026-07-27,8157,11.34,638.5,57.0
2026-07-28,10074,13.12,794.8,57.0
2026-07-29,12104,13.73,644.4,58.0
2026-07-30,9659,13.16,1078.1,54.0
2026-07-31,5732,4.8,297.3,
2026-08-01,12601,16.66,803.9,60.0
2026-08-02,9873,13.66,707.7,64.0
2026-08-03,44088,47.19,3928.1,49.0
2026-08-04,31171,29.88,2664.8,53.0
2026-08-05,14377,16.1,620.2,55.0
2026-08-06,11926,16.88,788.6,52.0
2026-08-07,18147,20.65,1275.2,52.0
2026-08-08,11982,13.77,957.4,52.0
2026-08-09,10213,15.94,729.6,52.0
2026-08-10,24412,28.45,1639.4,56.0
2026-08-11,8678,10.3,408.7,60.0
2026-08-12,43104,39.75,3207.3,50.0
2026-08-13,14709,18.13,1101.6,57.0
2026-08-14,26892,22.64,1606.9,51.0
2026-08-15,27490,31.86,1808.1,51.0
2026-08-16,25850,29.11,1686.1,58.0
2026-08-17,8460,11.04,650.4,52.0
2026-08-18,14048,19.48,1304.1,50.0
2026-08-19,8822,11.11,620.3,52.0
2026-08-20,8113,6.24,380.4,
2026-08-21,10589,8.17,456.4,
2026-08-22,18924,13.84,847.4,
2026-08-23,1320,0.94,29.1,
2026-08-24,2979,2.24,153.7,
2026-08-25,10341,15.58,825.0,56.0
2026-08-26,12538,17.73,921.1,58.0
2026-08-27,9931,13.33,819.3,55.0
2026-08-28,9664,10.92,704.2,60.0
2026-08-29,21597,19.07,1115.3,60.0
2026-08-30,13862,10.02,924.0,61.0
2026-08-31,10439,12.64,676.3,59.0
2026-09-01,8411,11.95,673.9,54.0
2026-09-02,14382,17.81,1194.3,57.0
2026-09-03,11405,13.77,842.6,61.0
2026-09-04,10842,8.23,574.9,62.0
2026-09-05,7687,5.41,300.5,
2026-09-06,10651,6.35,301.5,63.0
2026-09-07,6875,6.28,281.1,54.0
2026-09-08,293,0.2,26.9,
